Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases,Cluster
1623,Clothing,43,4.0,Yes,Every 3 Months,1
1624,Accessories,58,3.5,Yes,Annually,2
1625,Clothing,32,3.6,Yes,Every 3 Months,1
1626,Clothing,45,3.0,Yes,Bi-Weekly,1
1627,Footwear,35,2.6,Yes,Bi-Weekly,1
1628,Accessories,21,2.9,Yes,Annually,1
1629,Clothing,64,3.1,Yes,Monthly,2
1630,Clothing,88,3.3,Yes,Quarterly,0
1631,Footwear,48,2.9,Yes,Every 3 Months,2
1632,Clothing,36,3.9,Yes,Fortnightly,1
1633,Accessories,28,4.7,Yes,Every 3 Months,1
1634,Clothing,80,4.4,Yes,Bi-Weekly,0
1635,Outerwear,23,3.6,Yes,Every 3 Months,1
1636,Accessories,24,3.2,Yes,Annually,1
1637,Footwear,22,4.0,Yes,Fortnightly,1
1638,Clothing,21,3.5,Yes,Fortnightly,1
1639,Outerwear,51,4.6,Yes,Weekly,2
1640,Accessories,65,3.3,Yes,Annually,2
1641,Accessories,51,4.0,Yes,Weekly,2
1642,Clothing,32,3.4,Yes,Every 3 Months,1
1643,Outerwear,70,4.2,Yes,Fortnightly,2
1644,Accessories,77,3.9,Yes,Monthly,0
1645,Outerwear,90,3.9,Yes,Monthly,0
1646,Accessories,36,2.8,Yes,Every 3 Months,1
1647,Accessories,77,3.7,Yes,Every 3 Months,0
1648,Footwear,78,4.9,Yes,Quarterly,0
1649,Clothing,69,2.6,Yes,Monthly,2
1650,Clothing,63,4.9,Yes,Quarterly,2
1651,Accessories,36,3.4,Yes,Fortnightly,1
1652,Outerwear,80,3.9,Yes,Monthly,0
1653,Clothing,35,4.0,Yes,Fortnightly,1
1654,Accessories,93,3.0,Yes,Bi-Weekly,0
1655,Accessories,25,2.6,Yes,Quarterly,1
1656,Clothing,81,3.2,Yes,Monthly,0
1657,Clothing,42,2.6,Yes,Every 3 Months,1
1658,Clothing,36,3.2,Yes,Bi-Weekly,1
1659,Accessories,66,4.1,Yes,Weekly,2
1660,Accessories,37,3.9,Yes,Annually,1
1661,Clothing,45,4.1,Yes,Monthly,1
1662,Accessories,86,2.7,Yes,Quarterly,0
1663,Accessories,24,4.6,Yes,Fortnightly,1
1664,Clothing,22,3.5,Yes,Bi-Weekly,1
1665,Accessories,53,5.0,Yes,Weekly,2
1666,Outerwear,41,3.4,Yes,Monthly,1
1667,Clothing,64,3.1,Yes,Annually,2
1668,Accessories,40,3.4,Yes,Every 3 Months,1
1669,Clothing,33,4.0,Yes,Fortnightly,1
1670,Clothing,59,2.7,Yes,Quarterly,2
1671,Clothing,73,3.6,Yes,Weekly,2
1672,Clothing,22,4.0,Yes,Weekly,1
1673,Footwear,73,3.8,Yes,Quarterly,2
1674,Clothing,62,3.4,Yes,Bi-Weekly,2
1675,Outerwear,56,3.2,Yes,Fortnightly,2
1676,Clothing,90,4.7,Yes,Annually,0
1677,Accessories,44,3.1,Yes,Weekly,1
1678,Clothing,35,3.3,No,Weekly,1
1679,Clothing,71,4.8,No,Fortnightly,2
1680,Clothing,52,4.5,No,Bi-Weekly,2
1681,Footwear,37,3.4,No,Annually,1
1682,Footwear,95,3.7,No,Bi-Weekly,0
1683,Clothing,97,4.9,No,Bi-Weekly,0
1684,Outerwear,57,3.5,No,Quarterly,2
1685,Clothing,93,4.6,No,Weekly,0
1686,Clothing,48,4.6,No,Bi-Weekly,2
1687,Accessories,75,4.2,No,Annually,0
1688,Clothing,70,3.7,No,Annually,2
1689,Accessories,26,3.0,No,Fortnightly,1
1690,Clothing,73,4.6,No,Monthly,2
1691,Outerwear,30,3.2,No,Annually,1
1692,Footwear,61,3.5,No,Annually,2
1693,Accessories,75,2.6,No,Bi-Weekly,0
1694,Outerwear,88,4.9,No,Fortnightly,0
1695,Clothing,67,2.7,No,Fortnightly,2
1696,Accessories,95,4.7,No,Fortnightly,0
1697,Accessories,69,4.0,No,Bi-Weekly,2
1698,Clothing,87,3.5,No,Every 3 Months,0
1699,Accessories,41,4.8,No,Quarterly,1
1700,Clothing,67,4.0,No,Annually,2
1701,Clothing,70,4.1,No,Monthly,2
1702,Accessories,41,3.8,No,Every 3 Months,1
1703,Clothing,83,5.0,No,Weekly,0
1704,Accessories,22,4.0,No,Annually,1
1705,Footwear,20,3.9,No,Every 3 Months,1
1706,Accessories,29,3.4,No,Bi-Weekly,1
1707,Accessories,87,3.0,No,Fortnightly,0
1708,Clothing,81,4.9,No,Bi-Weekly,0
1709,Footwear,58,3.2,No,Quarterly,2
1710,Clothing,83,3.8,No,Annually,0
1711,Clothing,59,3.8,No,Quarterly,2
1712,Clothing,93,4.7,No,Monthly,0
1713,Clothing,87,3.8,No,Fortnightly,0
1714,Outerwear,22,4.6,No,Quarterly,1
1715,Clothing,71,4.4,No,Monthly,2
1716,Clothing,69,3.4,No,Bi-Weekly,2
1717,Clothing,47,4.7,No,Every 3 Months,2
1718,Clothing,50,2.9,No,Bi-Weekly,2
1719,Clothing,96,3.4,No,Every 3 Months,0
1720,Clothing,39,3.2,No,Quarterly,1
1721,Clothing,84,2.8,No,Bi-Weekly,0
1722,Accessories,28,4.3,No,Monthly,1
1723,Clothing,51,3.3,No,Fortnightly,2
1724,Accessories,20,3.3,No,Annually,1
1725,Footwear,72,3.3,No,Weekly,2
1726,Accessories,33,3.0,No,Quarterly,1
1727,Outerwear,28,2.8,No,Weekly,1
1728,Clothing,53,4.0,No,Monthly,2
1729,Clothing,48,4.3,No,Every 3 Months,2
1730,Clothing,21,3.8,No,Fortnightly,1
1731,Clothing,22,4.2,No,Weekly,1
1732,Accessories,87,3.1,No,Monthly,0
1733,Accessories,50,2.6,No,Every 3 Months,2
1734,Clothing,85,3.4,No,Annually,0
1735,Clothing,98,3.1,No,Quarterly,0
1736,Clothing,34,3.6,No,Annually,1
1737,Clothing,61,2.6,No,Quarterly,2
1738,Accessories,98,4.2,No,Bi-Weekly,0
1739,Accessories,61,2.9,No,Weekly,2
1740,Accessories,98,4.2,No,Weekly,0
1741,Clothing,21,3.3,No,Every 3 Months,1
1742,Clothing,51,3.6,No,Monthly,2
1743,Footwear,80,4.3,No,Every 3 Months,0
1744,Clothing,72,3.3,No,Weekly,2
1745,Accessories,63,3.0,No,Weekly,2
1746,Clothing,27,3.6,No,Weekly,1
1747,Accessories,44,3.1,No,Fortnightly,1
1748,Outerwear,23,2.9,No,Quarterly,1
1749,Clothing,93,3.9,No,Annually,0
1750,Clothing,70,3.2,No,Every 3 Months,2
1751,Accessories,85,3.1,No,Every 3 Months,0
1752,Clothing,40,3.2,No,Annually,1
1753,Footwear,29,3.3,No,Quarterly,1
1754,Clothing,27,4.8,No,Fortnightly,1
1755,Clothing,93,3.8,No,Fortnightly,0
1756,Accessories,20,4.6,No,Monthly,1
1757,Accessories,55,2.8,No,Weekly,2
1758,Clothing,94,3.6,No,Annually,0
1759,Accessories,56,4.3,No,Bi-Weekly,2
1760,Clothing,58,4.0,No,Weekly,2
1761,Clothing,44,3.5,No,Weekly,1
1762,Clothing,95,4.9,No,Weekly,0
1763,Footwear,42,3.1,No,Fortnightly,1
1764,Accessories,93,3.9,No,Annually,0
1765,Clothing,56,3.0,No,Quarterly,2
1766,Clothing,88,4.1,No,Quarterly,0
1767,Clothing,54,4.3,No,Bi-Weekly,2
1768,Accessories,89,3.8,No,Fortnightly,0
1769,Footwear,45,3.9,No,Every 3 Months,1
1770,Clothing,75,4.3,No,Monthly,0
1771,Accessories,22,4.3,No,Weekly,1
1772,Clothing,82,4.7,No,Annually,0
1773,Footwear,34,3.1,No,Annually,1
1774,Outerwear,92,2.7,No,Annually,0
1775,Clothing,78,3.7,No,Weekly,0
1776,Outerwear,47,3.3,No,Bi-Weekly,2
1777,Outerwear,64,3.4,No,Every 3 Months,2
1778,Footwear,44,4.7,No,Fortnightly,1
1779,Accessories,94,4.9,No,Bi-Weekly,0
1780,Accessories,62,4.3,No,Weekly,2
1781,Accessories,81,4.2,No,Weekly,0
1782,Clothing,33,3.7,No,Quarterly,1
1783,Clothing,88,2.7,No,Fortnightly,0
1784,Accessories,49,3.3,No,Monthly,2
1785,Accessories,31,4.8,No,Quarterly,1
1786,Accessories,29,4.1,No,Monthly,1
1787,Outerwear,34,4.6,No,Monthly,1
1788,Clothing,38,4.9,No,Quarterly,1
1789,Clothing,41,3.1,No,Bi-Weekly,1
1790,Clothing,34,3.0,No,Quarterly,1
1791,Accessories,26,3.7,No,Bi-Weekly,1
1792,Clothing,98,4.0,No,Annually,0
1793,Footwear,59,3.0,No,Every 3 Months,2
1794,Accessories,92,3.8,No,Every 3 Months,0
1795,Accessories,40,3.7,No,Fortnightly,1
1796,Clothing,20,4.0,No,Fortnightly,1
1797,Clothing,35,3.1,No,Weekly,1
1798,Accessories,35,3.9,No,Weekly,1
1799,Clothing,82,3.7,No,Weekly,0
1800,Clothing,48,3.9,No,Weekly,2
1801,Outerwear,58,2.7,No,Weekly,2
1802,Clothing,57,3.9,No,Fortnightly,2
1803,Clothing,96,2.6,No,Bi-Weekly,0
1804,Footwear,97,3.5,No,Fortnightly,0
1805,Clothing,42,4.4,No,Weekly,1
1806,Clothing,62,4.9,No,Weekly,2
1807,Accessories,67,3.9,No,Annually,2
1808,Footwear,46,3.5,No,Fortnightly,1
1809,Outerwear,71,4.3,No,Monthly,2
1810,Accessories,99,3.4,No,Fortnightly,0
1811,Clothing,28,2.7,No,Bi-Weekly,1
1812,Accessories,77,3.6,No,Annually,0
1813,Footwear,63,4.9,No,Bi-Weekly,2
1814,Clothing,62,3.5,No,Weekly,2
1815,Clothing,92,3.8,No,Quarterly,0
1816,Footwear,72,4.5,No,Every 3 Months,2
1817,Accessories,79,4.0,No,Weekly,0
1818,Clothing,27,4.7,No,Weekly,1
1819,Accessories,39,3.8,No,Every 3 Months,1
1820,Clothing,86,4.5,No,Quarterly,0
1821,Clothing,94,5.0,No,Monthly,0
1822,Clothing,53,2.8,No,Quarterly,2
1823,Clothing,85,4.4,No,Annually,0
1824,Clothing,50,4.7,No,Bi-Weekly,2
1825,Clothing,47,3.8,No,Monthly,2
1826,Footwear,75,4.9,No,Weekly,0
1827,Clothing,60,4.2,No,Annually,2
1828,Clothing,36,4.9,No,Weekly,1
1829,Outerwear,80,3.9,No,Every 3 Months,0
1830,Accessories,96,4.9,No,Quarterly,0
1831,Accessories,80,4.8,No,Annually,0
1832,Clothing,71,3.3,No,Every 3 Months,2
1833,Accessories,29,4.6,No,Monthly,1
1834,Accessories,53,4.5,No,Fortnightly,2
1835,Clothing,35,4.1,No,Fortnightly,1
1836,Accessories,75,3.2,No,Quarterly,0
1837,Clothing,52,4.2,No,Monthly,2
1838,Accessories,77,4.8,No,Monthly,0
1839,Accessories,24,4.1,No,Quarterly,1
1840,Clothing,78,3.7,No,Annually,0
1841,Footwear,98,2.6,No,Every 3 Months,0
1842,Clothing,57,3.0,No,Every 3 Months,2
1843,Accessories,78,4.4,No,Annually,0
1844,Outerwear,76,4.7,No,Monthly,0
1845,Clothing,26,2.7,No,Annually,1
1846,Footwear,78,2.8,No,Quarterly,0
1847,Accessories,53,2.9,No,Quarterly,2
1848,Footwear,100,4.4,No,Weekly,0
1849,Clothing,73,2.7,No,Every 3 Months,2
1850,Clothing,40,4.5,No,Monthly,1
1851,Accessories,76,2.8,No,Weekly,0
1852,Clothing,80,3.1,No,Fortnightly,0
1853,Clothing,80,3.8,No,Weekly,0
1854,Clothing,67,2.9,No,Fortnightly,2
1855,Clothing,61,3.8,No,Annually,2
1856,Clothing,76,4.7,No,Annually,0
1857,Accessories,55,3.2,No,Bi-Weekly,2
1858,Clothing,85,4.0,No,Monthly,0
1859,Accessories,69,4.9,No,Annually,2
1860,Accessories,26,3.7,No,Fortnightly,1
1861,Clothing,64,4.8,No,Monthly,2
1862,Footwear,60,3.6,No,Monthly,2
1863,Accessories,36,4.6,No,Fortnightly,1
1864,Footwear,21,4.3,No,Monthly,1
1865,Accessories,72,3.2,No,Quarterly,2
1866,Clothing,62,3.8,No,Monthly,2
1867,Clothing,44,4.2,No,Fortnightly,1
1868,Clothing,52,3.4,No,Quarterly,2
1869,Accessories,58,4.7,No,Fortnightly,2
1870,Clothing,77,3.9,No,Every 3 Months,0
1871,Clothing,99,4.3,No,Fortnightly,0
1872,Clothing,96,2.7,No,Every 3 Months,0
1873,Clothing,64,4.6,No,Monthly,2
1874,Clothing,44,2.9,No,Weekly,1
1875,Clothing,33,3.6,No,Weekly,1
1876,Footwear,71,3.9,No,Quarterly,2
1877,Clothing,36,2.6,No,Quarterly,1
1878,Accessories,62,3.6,No,Annually,2
1879,Clothing,29,3.4,No,Monthly,1
1880,Clothing,33,3.5,No,Bi-Weekly,1
1881,Clothing,33,3.1,No,Monthly,1
1882,Clothing,41,4.3,No,Bi-Weekly,1
1883,Accessories,54,5.0,No,Quarterly,2
1884,Accessories,58,4.9,No,Fortnightly,2
1885,Clothing,30,4.3,No,Bi-Weekly,1
1886,Accessories,53,4.4,No,Monthly,2
1887,Accessories,91,4.4,No,Bi-Weekly,0
1888,Clothing,44,3.5,No,Monthly,1
1889,Clothing,89,3.4,No,Weekly,0
1890,Clothing,57,2.5,No,Weekly,2
1891,Accessories,57,3.4,No,Weekly,2
1892,Accessories,74,2.6,No,Quarterly,2
1893,Outerwear,30,4.6,No,Weekly,1
1894,Clothing,20,3.7,No,Fortnightly,1
1895,Clothing,90,2.5,No,Bi-Weekly,0
1896,Clothing,61,4.5,No,Monthly,2
1897,Footwear,51,2.9,No,Monthly,2
1898,Accessories,97,2.9,No,Fortnightly,0
1899,Clothing,97,3.5,No,Monthly,0
1900,Clothing,40,4.2,No,Weekly,1
1901,Accessories,85,3.3,No,Quarterly,0
1902,Clothing,76,3.9,No,Quarterly,0
1903,Footwear,22,5.0,No,Monthly,1
1904,Clothing,63,3.3,No,Weekly,2
1905,Clothing,71,4.2,No,Monthly,2
1906,Footwear,35,4.9,No,Fortnightly,1
1907,Accessories,30,4.6,No,Fortnightly,1
1908,Clothing,74,4.8,No,Every 3 Months,2
1909,Accessories,71,2.7,No,Bi-Weekly,2
1910,Clothing,84,4.3,No,Monthly,0
1911,Footwear,38,3.8,No,Quarterly,1
1912,Accessories,81,4.9,No,Bi-Weekly,0
1913,Clothing,56,3.4,No,Bi-Weekly,2
1914,Clothing,48,3.6,No,Annually,2
1915,Clothing,97,3.4,No,Fortnightly,0
1916,Accessories,74,4.7,No,Weekly,2
1917,Clothing,50,3.0,No,Bi-Weekly,2
1918,Clothing,71,3.4,No,Bi-Weekly,2
1919,Clothing,33,4.6,No,Monthly,1
1920,Accessories,56,3.1,No,Bi-Weekly,2
1921,Clothing,84,2.8,No,Every 3 Months,0
1922,Clothing,36,3.5,No,Annually,1
1923,Accessories,63,4.6,No,Monthly,2
1924,Footwear,36,4.3,No,Annually,1
1925,Outerwear,63,4.8,No,Quarterly,2
1926,Footwear,32,2.9,No,Fortnightly,1
1927,Accessories,93,3.0,No,Annually,0
1928,Clothing,29,2.9,No,Every 3 Months,1
1929,Accessories,92,3.7,No,Weekly,0
1930,Clothing,33,4.7,No,Quarterly,1
1931,Clothing,52,3.5,No,Weekly,2
1932,Accessories,42,2.7,No,Every 3 Months,1
1933,Clothing,36,5.0,No,Every 3 Months,1
1934,Footwear,67,4.1,No,Annually,2
1935,Outerwear,43,2.7,No,Annually,1
1936,Clothing,68,4.8,No,Fortnightly,2
1937,Accessories,60,4.3,No,Every 3 Months,2
1938,Clothing,53,4.5,No,Monthly,2
1939,Clothing,23,3.8,No,Bi-Weekly,1
1940,Accessories,57,3.7,No,Every 3 Months,2
1941,Accessories,89,3.9,No,Fortnightly,0
1942,Footwear,99,3.3,No,Quarterly,0
1943,Clothing,28,3.4,No,Monthly,1
1944,Clothing,53,3.8,No,Annually,2
1945,Clothing,45,2.7,No,Every 3 Months,1
1946,Clothing,38,2.9,No,Every 3 Months,1
1947,Clothing,49,4.5,No,Quarterly,2
1948,Clothing,32,2.6,No,Monthly,1
1949,Clothing,37,3.1,No,Bi-Weekly,1
1950,Clothing,80,4.7,No,Quarterly,0
1951,Accessories,78,4.6,No,Every 3 Months,0
1952,Accessories,53,2.7,No,Bi-Weekly,2
1953,Footwear,82,4.6,No,Bi-Weekly,0
1954,Clothing,33,4.8,No,Fortnightly,1
1955,Accessories,77,4.2,No,Quarterly,0
1956,Clothing,56,4.9,No,Monthly,2
1957,Clothing,37,4.9,No,Fortnightly,1
1958,Accessories,54,4.5,No,Bi-Weekly,2
1959,Clothing,67,2.7,No,Quarterly,2
1960,Footwear,90,3.1,No,Every 3 Months,0
1961,Clothing,72,3.3,No,Annually,2
1962,Footwear,59,2.6,No,Quarterly,2
1963,Accessories,45,4.4,No,Fortnightly,1
1964,Clothing,30,3.9,No,Weekly,1
1965,Clothing,51,4.6,No,Monthly,2
1966,Clothing,90,4.9,No,Quarterly,0
1967,Outerwear,95,3.7,No,Fortnightly,0
1968,Clothing,81,3.7,No,Annually,0
1969,Clothing,70,4.2,No,Weekly,2
1970,Clothing,32,3.5,No,Fortnightly,1
1971,Accessories,94,2.9,No,Bi-Weekly,0
1972,Accessories,29,3.4,No,Monthly,1
1973,Accessories,31,3.3,No,Every 3 Months,1
1974,Clothing,20,4.5,No,Every 3 Months,1
1975,Accessories,44,4.6,No,Fortnightly,1
1976,Outerwear,77,2.9,No,Quarterly,0
1977,Accessories,51,3.2,No,Fortnightly,2
1978,Footwear,49,2.6,No,Annually,2
1979,Accessories,78,3.8,No,Quarterly,0
1980,Clothing,98,2.8,No,Fortnightly,0
1981,Footwear,94,4.4,No,Fortnightly,0
1982,Footwear,91,4.7,No,Quarterly,0
1983,Accessories,77,2.7,No,Monthly,0
1984,Accessories,97,2.6,No,Quarterly,0
1985,Clothing,58,3.4,No,Fortnightly,2
1986,Accessories,97,3.9,No,Fortnightly,0
1987,Outerwear,48,3.4,No,Quarterly,2
1988,Accessories,23,3.4,No,Quarterly,1
1989,Clothing,79,3.9,No,Weekly,0
1990,Accessories,42,4.0,No,Bi-Weekly,1
1991,Accessories,95,3.4,No,Annually,0
1992,Footwear,29,3.7,No,Every 3 Months,1
1993,Clothing,98,4.9,No,Monthly,0
1994,Clothing,96,5.0,No,Weekly,0
1995,Accessories,66,2.9,No,Weekly,2
1996,Footwear,80,3.0,No,Quarterly,0
1997,Footwear,27,3.3,No,Every 3 Months,1
1998,Accessories,25,4.7,No,Bi-Weekly,1
1999,Clothing,45,3.4,No,Quarterly,1
2000,Clothing,89,4.6,No,Monthly,0
2001,Accessories,27,3.6,No,Bi-Weekly,1
2002,Accessories,90,2.6,No,Fortnightly,0
2003,Clothing,65,2.7,No,Every 3 Months,2
2004,Footwear,72,3.1,No,Quarterly,2
2005,Footwear,70,3.2,No,Bi-Weekly,2
2006,Footwear,82,3.4,No,Fortnightly,0
2007,Accessories,97,4.4,No,Annually,0
2008,Clothing,25,3.2,No,Quarterly,1
2009,Clothing,48,2.5,No,Every 3 Months,2
2010,Footwear,99,3.8,No,Bi-Weekly,0
2011,Clothing,21,4.4,No,Bi-Weekly,1
2012,Footwear,94,3.7,No,Monthly,0
2013,Clothing,53,3.2,No,Fortnightly,2
2014,Accessories,70,4.9,No,Quarterly,2
2015,Clothing,26,3.9,No,Bi-Weekly,1
2016,Accessories,82,4.5,No,Fortnightly,0
2017,Footwear,47,3.4,No,Fortnightly,2
2018,Clothing,32,4.1,No,Every 3 Months,1
2019,Accessories,97,4.5,No,Weekly,0
2020,Clothing,68,4.7,No,Fortnightly,2
2021,Clothing,23,4.8,No,Quarterly,1
2022,Accessories,33,4.4,No,Quarterly,1
2023,Accessories,38,4.0,No,Bi-Weekly,1
2024,Clothing,68,4.1,No,Bi-Weekly,2
2025,Clothing,23,3.7,No,Weekly,1
2026,Clothing,29,3.0,No,Fortnightly,1
2027,Accessories,35,3.6,No,Every 3 Months,1
2028,Footwear,73,4.8,No,Every 3 Months,2
2029,Footwear,84,3.7,No,Bi-Weekly,0
2030,Accessories,23,4.6,No,Quarterly,1
2031,Accessories,67,2.8,No,Monthly,2
2032,Clothing,51,4.0,No,Monthly,2
2033,Clothing,36,4.2,No,Annually,1
2034,Clothing,55,3.6,No,Annually,2
2035,Clothing,30,2.9,No,Monthly,1
2036,Clothing,70,4.1,No,Weekly,2
2037,Clothing,63,3.1,No,Weekly,2
2038,Accessories,87,4.3,No,Bi-Weekly,0
2039,Clothing,70,4.4,No,Fortnightly,2
2040,Clothing,51,3.1,No,Bi-Weekly,2
2041,Accessories,25,2.9,No,Quarterly,1
2042,Outerwear,32,3.2,No,Bi-Weekly,1
2043,Footwear,52,4.0,No,Monthly,2
2044,Accessories,33,2.7,No,Weekly,1
2045,Clothing,68,3.0,No,Fortnightly,2
2046,Accessories,20,4.4,No,Quarterly,1
2047,Clothing,32,2.8,No,Every 3 Months,1
2048,Accessories,82,3.1,No,Annually,0
2049,Footwear,64,3.9,No,Quarterly,2
2050,Footwear,24,2.7,No,Annually,1
2051,Accessories,96,3.4,No,Annually,0
2052,Clothing,94,3.8,No,Monthly,0
2053,Accessories,48,3.7,No,Annually,2
2054,Accessories,60,4.5,No,Fortnightly,2
2055,Clothing,56,2.9,No,Annually,2
2056,Accessories,33,3.4,No,Weekly,1
2057,Accessories,46,4.4,No,Monthly,1
2058,Clothing,37,4.2,No,Every 3 Months,1
2059,Clothing,98,3.3,No,Quarterly,0
2060,Clothing,50,3.7,No,Weekly,2
2061,Accessories,63,3.2,No,Quarterly,2
2062,Clothing,70,2.6,No,Annually,2
2063,Outerwear,63,2.8,No,Quarterly,2
2064,Clothing,86,2.9,No,Monthly,0
2065,Footwear,99,4.0,No,Monthly,0
2066,Footwear,40,2.9,No,Bi-Weekly,1
2067,Footwear,92,4.7,No,Fortnightly,0
2068,Clothing,21,3.1,No,Fortnightly,1
2069,Accessories,81,3.9,No,Monthly,0
2070,Clothing,82,3.4,No,Quarterly,0
2071,Accessories,88,3.1,No,Monthly,0
2072,Outerwear,100,4.8,No,Quarterly,0
2073,Accessories,66,3.9,No,Weekly,2
2074,Accessories,25,3.5,No,Every 3 Months,1
2075,Accessories,53,3.1,No,Fortnightly,2
2076,Clothing,28,4.7,No,Monthly,1
2077,Accessories,23,4.6,No,Bi-Weekly,1
2078,Accessories,34,3.3,No,Annually,1
2079,Clothing,42,3.2,No,Weekly,1
2080,Clothing,24,3.1,No,Quarterly,1
2081,Accessories,47,3.5,No,Bi-Weekly,2
2082,Outerwear,78,4.3,No,Bi-Weekly,0
2083,Clothing,89,2.9,No,Every 3 Months,0
2084,Accessories,59,2.7,No,Fortnightly,2
2085,Clothing,94,4.0,No,Quarterly,0
2086,Clothing,49,4.6,No,Weekly,2
2087,Clothing,89,4.7,No,Every 3 Months,0
2088,Accessories,91,4.7,No,Weekly,0
2089,Footwear,89,4.0,No,Annually,0
2090,Outerwear,57,3.6,No,Every 3 Months,2
2091,Clothing,71,3.4,No,Monthly,2
2092,Clothing,97,3.0,No,Quarterly,0
2093,Footwear,45,2.6,No,Weekly,1
2094,Clothing,91,4.2,No,Annually,0
2095,Clothing,25,3.4,No,Annually,1
2096,Clothing,63,4.0,No,Fortnightly,2
2097,Clothing,52,4.7,No,Annually,2
2098,Footwear,43,3.9,No,Weekly,1
2099,Clothing,28,3.3,No,Quarterly,1
2100,Clothing,78,2.9,No,Annually,0
2101,Clothing,31,4.4,No,Fortnightly,1
2102,Clothing,23,3.6,No,Bi-Weekly,1
2103,Accessories,25,4.5,No,Monthly,1
2104,Clothing,86,3.7,No,Weekly,0
2105,Footwear,88,2.8,No,Weekly,0
2106,Accessories,35,4.5,No,Bi-Weekly,1
2107,Accessories,34,4.4,No,Every 3 Months,1
2108,Clothing,75,3.3,No,Quarterly,0
2109,Clothing,46,4.2,No,Quarterly,1
2110,Accessories,31,2.7,No,Every 3 Months,1
2111,Clothing,93,3.9,No,Every 3 Months,0
2112,Accessories,85,2.6,No,Annually,0
2113,Accessories,68,4.5,No,Fortnightly,2
2114,Clothing,40,2.7,No,Every 3 Months,1
2115,Clothing,51,2.9,No,Annually,2
2116,Accessories,85,3.4,No,Bi-Weekly,0
2117,Outerwear,23,2.9,No,Bi-Weekly,1
2118,Clothing,28,3.8,No,Annually,1
2119,Clothing,44,4.2,No,Quarterly,1
2120,Accessories,57,3.5,No,Bi-Weekly,2
2121,Accessories,98,3.1,No,Quarterly,0
2122,Accessories,68,3.5,No,Monthly,2
2123,Outerwear,36,4.0,No,Weekly,1
2124,Outerwear,71,3.7,No,Bi-Weekly,2
2125,Clothing,60,4.2,No,Quarterly,2
2126,Outerwear,87,4.8,No,Quarterly,0
2127,Footwear,38,4.1,No,Monthly,1
2128,Footwear,45,4.5,No,Weekly,1
2129,Outerwear,47,2.7,No,Weekly,2
2130,Clothing,57,2.8,No,Every 3 Months,2
2131,Accessories,68,3.7,No,Annually,2
2132,Clothing,52,3.6,No,Fortnightly,2
2133,Clothing,87,4.7,No,Weekly,0
2134,Accessories,34,3.8,No,Annually,1
2135,Footwear,41,2.9,No,Fortnightly,1
2136,Accessories,94,4.6,No,Every 3 Months,0
2137,Accessories,93,2.8,No,Fortnightly,0
2138,Clothing,51,4.6,No,Every 3 Months,2
2139,Clothing,42,2.8,No,Quarterly,1
2140,Footwear,95,3.0,No,Weekly,0
2141,Accessories,90,3.7,No,Fortnightly,0
2142,Clothing,98,4.1,No,Annually,0
2143,Accessories,39,4.3,No,Quarterly,1
2144,Footwear,66,3.8,No,Bi-Weekly,2
2145,Footwear,23,3.7,No,Quarterly,1
2146,Clothing,73,4.8,No,Annually,2
2147,Accessories,23,4.6,No,Every 3 Months,1
2148,Clothing,43,4.8,No,Fortnightly,1
2149,Clothing,45,4.6,No,Bi-Weekly,1
2150,Footwear,21,4.0,No,Weekly,1
2151,Clothing,40,2.6,No,Weekly,1
2152,Clothing,58,2.6,No,Monthly,2
2153,Clothing,48,4.5,No,Bi-Weekly,2
2154,Clothing,94,4.2,No,Annually,0
2155,Accessories,74,3.4,No,Every 3 Months,2
2156,Accessories,51,3.7,No,Monthly,2
2157,Clothing,83,3.6,No,Bi-Weekly,0
2158,Accessories,68,4.0,No,Fortnightly,2
2159,Accessories,84,4.6,No,Fortnightly,0
2160,Clothing,58,3.0,No,Annually,2
2161,Clothing,92,3.3,No,Annually,0
2162,Clothing,69,3.8,No,Fortnightly,2
2163,Clothing,48,2.7,No,Weekly,2
2164,Footwear,60,4.5,No,Monthly,2
2165,Footwear,20,4.8,No,Bi-Weekly,1
2166,Clothing,55,4.2,No,Every 3 Months,2
2167,Outerwear,88,3.5,No,Bi-Weekly,0
2168,Clothing,48,4.9,No,Fortnightly,2
2169,Accessories,74,4.1,No,Quarterly,2
2170,Outerwear,42,2.9,No,Bi-Weekly,1
2171,Clothing,32,4.0,No,Every 3 Months,1
2172,Clothing,98,4.6,No,Fortnightly,0
2173,Clothing,89,2.8,No,Fortnightly,0
2174,Accessories,97,5.0,No,Quarterly,0
2175,Accessories,49,2.9,No,Annually,2
2176,Clothing,50,3.3,No,Fortnightly,2
2177,Accessories,91,3.4,No,Quarterly,0
2178,Accessories,93,3.0,No,Bi-Weekly,0
2179,Accessories,98,4.7,No,Annually,0
2180,Clothing,82,2.9,No,Monthly,0
2181,Outerwear,37,4.1,No,Quarterly,1
2182,Accessories,63,3.2,No,Bi-Weekly,2
2183,Clothing,99,2.7,No,Bi-Weekly,0
2184,Clothing,37,4.7,No,Monthly,1
2185,Footwear,34,3.2,No,Every 3 Months,1
2186,Clothing,32,2.5,No,Every 3 Months,1
2187,Footwear,23,4.3,No,Every 3 Months,1
2188,Clothing,78,4.4,No,Annually,0
2189,Outerwear,54,4.7,No,Weekly,2
2190,Clothing,94,4.0,No,Bi-Weekly,0
